2 34 78 123
3 34 77 124
4 34 77 124
5 34 78 123
6 34 77 124
7 34 78 123
8 34 77 125
9 34 166 170
10 34 167 171
11 34 166 172
12 34 168 172
13 34 166 171
14 34 166 170
15 34 41 23
16 34 41 23
17 34 41 24
18 34 40 22
19 34 41 25
0 35 77 124
1 35 76 123
2 35 78 122
3 35 76 124
4 35 77 123
5 35 77 122
6 35 76 124
7 35 77 122
8 35 76 124
9 35 165 169
10 35 167 171
11 35 165 171
12 35 167 171
13 35 166 170
14 35 166 170
15 35 41 24
16 35 41 24
17 35 41 24
18 35 40 23
19 35 41 26
0 36 76 123
1 36 75 123
2 36 77 122
3 36 76 123
4 36 76 123
5 36 77 122
6 36 76 123
7 36 76 122
8 36 76 124
9 36 165 169
10 36 167 170
11 36 165 171
12 36 167 171
13 36 166 170
14 36 165 169
15 36 40 24
16 36 41 25
17 36 41 25
18 36 40 24
19 36 41 26
0 37 76 123
1 37 75 122
2 37 76 121
3 37 75 123
4 37 76 122
5 37 76 121
6 37 75 123
7 37 76 121
8 37 75 123
9 37 165 168
10 37 166 170
11 37 165 170
12 37 167 170
13 37 165 169
14 37 165 169
15 37 40 25
16 37 40 26
17 37 41 26
18 37 40 24
19 37 41 27
0 38 75 122
1 38 74 122
2 38 76 121
3 38 75 122
4 38 75 122
5 38 75 121
6 38 74 122
7 38 75 120
8 38 75 122
9 38 164 168
10 38 166 169
11 38 164 170
12 38 166 170
13 38 165 169
14 38 165 168
15 38 40 26
16 38 40 26
17 38 41 26
18 38 40 25
19 38 41 28
0 39 74 121
1 39 73 121
2 39 75 120
3 39 74 121
4 39 74 121
5 39 75 120
6 39 74 121
7 39 75 120
8 39 74 122
9 39 164 167
10 39 166 169
11 39 164 169
12 39 166 169
13 39 165 168
14 39 164 168
15 39 40 27
16 39 40 27
17 39 41 27
18 39 40 26
19 39 41 28
0 40 74 121
1 40 73 121
2 40 75 119
3 40 73 121
4 40 74 120
5 40 74 120
6 40 73 121
7 40 74 119
8 40 73 121
9 40 164 167
10 40 165 168
11 40 164 169
12 40 166 169
13 40 164 168
14 40 164 167
15 40 40 27
16 40 40 28
17 40 41 28
18 40 40 27
19 40 41 29
0 41 73 120
1 41 72 120
2 41 74 119
3 41 73 120
4 41 73 120
5 41 74 119
6 41 73 120
7 41 73 119
8 41 73 121
9 41 164 166
10 41 165 167
11 41 164 168
12 41 165 168
13 41 164 167
14 41 164 166
15 41 40 28
16 41 40 29
17 41 40 29
18 41 40 27
19 41 41 30
0 42 73 120
1 42 71 119
2 42 73 118
3 42 72 120
4 42 73 119
5 42 73 118
6 42 72 120
7 42 73 118
8 42 72 120
9 42 163 166
10 42 165 167
11 42 163 168
12 42 165 167
13 42 164 167
14 42 163 166
15 42 40 29
16 42 40 29
17 42 40 29
18 42 40 28
19 42 41 31
0 43 72 119
1 43 71 119
2 43 73 118
3 43 72 119
4 43 72 119
5 43 72 118
6 43 71 119
7 43 72 118
8 43 72 120
9 43 163 165
10 43 165 166
11 43 163 167
12 43 165 167
13 43 163 166
14 43 163 165
15 43 40 29
16 43 40 30
17 43 40 30
18 43 40 29
19 43 41 31
0 44 71 119
1 44 70 118
2 44 72 117
3 44 71 119
4 44 71 118
5 44 72 117
6 44 71 118
7 44 72 117
8 44 71 119
9 44 163 165
10 44 164 166
11 44 163 167
12 44 164 166
13 44 163 166
14 44 163 165
15 44 40 30
16 44 40 31
17 44 40 31
18 44 40 30
19 44 40 32
0 45 71 118
1 45 70 118
2 45 72 117
3 45 70 118
4 45 71 118
5 45 71 117
6 45 70 118
7 45 71 117
8 45 70 118
9 45 162 164
10 45 164 165
11 45 162 166
12 45 164 166
13 45 163 165
14 45 163 164
15 45 40 31
16 45 40 32
17 45 40 31
18 45 39 30
19 45 40 33
0 46 70 118
1 46 69 117
2 46 71 116
3 46 70 117
4 46 70 117
5 46 71 116
6 46 70 117
7 46 70 116
8 46 70 118
9 46 162 163
10 46 164 165
11 46 162 165
12 46 164 165
13 46 163 164
14 46 162 164
15 46 40 32
16 46 40 32
17 46 40 32
18 46 39 31
19 46 40 33
0 47 69 117
1 47 68 117
2 47 70 116
3 47 69 117
4 47 70 116
5 47 70 116
6 47 69 117
7 47 70 115
8 47 69 117
9 47 162 163
10 47 163 164
11 47 162 165
12 47 164 165
13 47 162 164
14 47 162 163
15 47 40 32
16 47 40 33
17 47 40 33
18 47 39 32
19 47 40 34
0 48 69 116
1 48 68 116
2 48 70 115
3 48 69 116
4 48 69 116
5 48 69 115
6 48 68 116
7 48 69 115
8 48 69 117
9 48 161 162
10 48 163 164
11 48 162 164
12 48 163 164
13 48 162 163
14 48 162 163
15 48 39 33
16 48 40 34
17 48 40 34
18 48 39 33
19 48 40 35
0 49 68 116
1 49 67 115
2 49 69 114
3 49 68 116
4 49 68 115
5 49 69 115
6 49 68 116
7 49 68 114
8 49 68 116
9 49 161 162
10 49 163 163
11 49 161 164
12 49 163 164
13 49 162 163
14 49 161 162
15 49 39 34
16 49 39 34
17 49 40 34
18 49 39 33
19 49 40 35
0 50 68 115
1 50 67 115
2 50 69 114
3 50 67 115
4 50 68 115
5 50 68 114
6 50 67 115
7 50 68 114
8 50 67 115
9 50 161 161
10 50 163 163
11 50 161 163
12 50 163 163
13 50 161 162
14 50 161 162
15 50 39 34
16 50 39 35
17 50 40 35
18 50 39 34
19 50 40 36
0 51 67 115
1 51 66 114
2 51 68 113
3 51 67 115
4 51 67 114
5 51 67 113
6 51 67 114
7 51 67 113
8 51 67 115
9 51 161 161
10 51 162 162
11 51 161 163
12 51 162 163
13 51 161 162
14 51 161 161
15 51 39 35
16 51 39 36
17 51 40 36
18 51 39 35
19 51 40 37
0 52 66 114
1 52 65 114
2 52 67 113
3 52 66 114
4 52 67 114
5 52 67 113
6 52 66 114
7 52 67 113
8 52 66 114
9 52 160 160
10 52 162 161
11 52 160 162
12 52 162 162
13 52 161 161
14 52 160 161
15 52 39 36
16 52 39 37
17 52 39 36
18 52 39 36
19 52 40 38
0 53 66 114
1 53 65 113
2 53 67 112
3 53 66 113
4 53 66 113
5 53 66 112
6 53 65 113
7 53 66 112
8 53 66 114
9 53 160 160
10 53 162 161
11 53 160 162
12 53 162 161
13 53 160 161
14 53 160 160
15 53 39 36
16 53 39 37
17 53 39 37
18 53 39 36
19 53 40 38
0 54 65 113
1 54 64 113
2 54 66 112
3 54 65 113
4 54 65 112
5 54 66 112
6 54 65 113
7 54 65 111
8 54 65 113
9 54 160 159
10 54 161 160
11 54 160 161
12 54 161 161
13 54 160 160
14 54 160 160
15 54 39 37
16 54 39 38
17 54 39 38
18 54 39 37
19 54 40 39
0 55 64 112
1 55 63 112
2 55 66 111
3 55 64 112
4 55 65 112
5 55 65 111
6 55 64 112
7 55 65 111
8 55 64 113
9 55 159 159
10 55 161 160
11 55 159 161
12 55 161 160
13 55 160 160
14 55 159 159
15 55 39 38
16 55 39 39
17 55 39 39
18 55 39 38
19 55 40 40
0 56 64 112
1 56 63 112
2 56 65 111
3 56 64 112
4 56 64 111
5 56 64 111
6 56 64 112
7 56 64 110
8 56 64 112
9 56 159 158
10 56 161 159
11 56 159 160
12 56 161 160
13 56 160 159
14 56 159 158
15 56 39 39
16 56 39 40
17 56 39 39
18 56 39 39
19 56 39 40
0 57 63 111
1 57 62 111
2 57 64 110
3 57 63 111
4 57 64 111
5 57 64 110
6 57 63 111
7 57 64 110
8 57 63 111
9 57 159 158
10 57 160 159
11 57 159 160
12 57 160 159
13 57 159 159
14 57 159 158
15 57 39 39
16 57 39 40
17 57 39 40
18 57 39 39
19 57 39 41
0 58 62 111
1 58 62 110
2 58 64 110
3 58 63 111
4 58 63 110
5 58 63 109
6 58 62 110
7 58 63 109
8 58 63 111
9 58 158 157
10 58 160 158
11 58 159 159
12 58 160 159
13 58 159 158
14 58 159 157
15 58 39 40
16 58 39 41
17 58 39 41
18 58 39 40
19 58 39 42
0 59 62 110
1 59 61 110
2 59 63 109
3 59 62 110
4 59 62 110
5 59 63 109
6 59 62 110
7 59 62 109
8 59 62 110
9 59 158 157
10 59 160 158
11 59 158 158
12 59 160 158
13 59 159 158
14 59 158 157
15 59 39 41
16 59 39 42
17 59 39 41
18 59 39 41
19 59 39 43
0 60 61 110
1 60 60 109
2 60 62 108
3 60 61 109
4 60 62 109
5 60 62 108
6 60 61 109
7 60 62 108
8 60 61 110
9 60 158 156
10 60 160 157
11 60 158 158
12 60 159 158
13 60 158 157
14 60 158 156
15 60 39 41
16 60 39 42
17 60 39 42
18 60 39 42
19 60 39 43
0 61 61 109
1 61 60 109
2 61 62 108
3 61 61 109
4 61 61 108
5 61 61 108
6 61 61 109
7 61 61 108
8 61 61 109
9 61 158 156
10 61 159 157
11 61 158 157
12 61 159 157
13 61 158 156
14 61 158 156
15 61 38 42
16 61 38 43
17 61 39 43
18 61 38 42
19 61 39 44
0 62 60 109
1 62 59 108
2 62 61 107
3 62 60 108
4 62 60 108
5 62 61 107
6 62 60 108
7 62 61 107
8 62 60 109
9 62 157 155
10 62 159 156
11 62 157 157
12 62 159 157
13 62 158 156
14 62 157 155
15 62 38 43
16 62 38 44
17 62 39 44
18 62 38 43
19 62 39 45
0 63 59 108
1 63 58 108
2 63 61 107
3 63 60 108
4 63 60 107
5 63 60 107
6 63 59 107
7 63 60 106
8 63 60 108
9 63 157 155
10 63 159 155
11 63 157 156
12 63 158 156
13 63 158 155
14 63 157 155
15 63 38 44
16 63 38 45
17 63 38 44
18 63 38 44
19 63 39 45
0 64 59 107
1 64 58 107
2 64 60 106
3 64 59 107
4 64 59 107
5 64 60 106
6 64 59 107
7 64 59 106
8 64 59 107
9 64 157 154
10 64 158 155
11 64 157 156
12 64 158 155
13 64 157 155
14 64 157 154
15 64 38 44
16 64 38 45
17 64 38 45
18 64 38 45
19 64 39 46
0 65 58 107
1 65 57 106
2 65 59 106
3 65 58 107
4 65 59 106
5 65 59 105
6 65 58 106
7 65 59 105
8 65 58 107
9 65 156 153
10 65 158 154
11 65 156 155
12 65 158 155
13 65 157 154
14 65 156 154
15 65 38 45
16 65 38 46
17 65 38 46
18 65 38 45
19 65 39 47
0 66 57 106
1 66 57 106
2 66 59 105
3 66 58 106
4 66 58 106
5 66 58 105
6 66 57 106
7 66 58 105
8 66 58 106
9 66 156 153
10 66 158 154
11 66 156 155
12 66 158 154
13 66 157 154
14 66 156 153
15 66 38 46
16 66 38 47
17 66 38 46
18 66 38 46
19 66 39 47
0 67 57 106
1 67 56 105
2 67 58 105
3 67 57 105
4 67 57 105
5 67 58 104
6 67 57 105
7 67 58 104
8 67 57 106
9 67 156 152
10 67 157 153
11 67 156 154
12 67 157 154
13 67 156 153
14 67 156 153
15 67 38 46
16 67 38 48
17 67 38 47
18 67 38 47
19 67 38 48
0 68 56 105
1 68 55 105
2 68 58 104
3 68 57 105
4 68 57 104
5 68 57 104
6 68 56 105
7 68 57 104
8 68 57 105
9 68 155 152
10 68 157 153
11 68 156 154
12 68 157 153
13 68 156 153
14 68 155 152
15 68 38 47
16 68 38 48
17 68 38 48
18 68 38 48
19 68 38 49
0 69 56 105
1 69 55 104
2 69 57 103
3 69 56 104
4 69 56 104
5 69 57 103
6 69 56 104
7 69 56 103
8 69 56 104
9 69 155 151
10 69 157 152
11 69 155 153
12 69 157 153
13 69 156 152
14 69 155 151
15 69 38 48
16 69 38 49
17 69 38 48
18 69 38 48
19 69 38 50
0 70 55 104
1 70 54 104
2 70 56 103
3 70 55 104
4 70 56 103
5 70 56 103
6 70 55 103
7 70 56 103
8 70 55 104
9 70 155 151
10 70 157 152
11 70 155 152
12 70 156 152
13 70 155 152
14 70 155 151
15 70 38 48
16 70 38 50
17 70 38 49
18 70 38 49
19 70 38 50
0 71 54 103
1 71 54 103
2 71 56 102
3 71 55 103
4 71 55 103
5 71 55 102
6 71 54 103
7 71 55 102
8 71 55 103
9 71 155 150
10 71 156 151
11 71 155 152
12 71 156 152
13 71 155 151
14 71 154 150
15 71 38 49
16 71 38 51
17 71 38 50
18 71 38 50
19 71 38 51
0 72 54 103
1 72 53 102
2 72 55 102
3 72 54 103
4 72 54 102
5 72 55 101
6 72 54 102
7 72 54 101
8 72 54 103
9 72 154 150
10 72 156 150
11 72 154 151
12 72 156 151
13 72 155 151
14 72 154 150
15 72 38 50
16 72 38 51
17 72 38 51
18 72 38 51
19 72 38 52
0 73 53 102
1 73 52 102
2 73 55 101
3 73 53 102
4 73 54 102
5 73 54 101
6 73 53 102
7 73 54 101
8 73 54 102
9 73 154 149
10 73 156 150
11 73 154 151
12 73 155 151
13 73 155 150
14 73 154 149
15 73 37 51
16 73 38 52
17 73 38 51
18 73 38 51
19 73 38 52
0 74 52 102
1 74 52 101
2 74 54 101
3 74 53 101
4 74 53 101
5 74 53 100
6 74 53 101
7 74 53 100
8 74 53 102
9 74 154 149
10 74 155 149
11 74 154 150
12 74 155 150
13 74 154 150
14 74 154 149
15 74 37 51
16 74 37 53
17 74 37 52
18 74 38 52
19 74 38 53
0 75 52 101
1 75 51 101
2 75 53 100
3 75 52 101
4 75 53 101
5 75 53 100
6 75 52 100
7 75 53 100
8 75 52 101
9 75 153 148
10 75 155 149
11 75 153 150
12 75 155 149
13 75 154 149
14 75 153 148
15 75 37 52
16 75 37 53
17 75 37 53
18 75 38 53
19 75 38 54
0 76 51 101
1 76 50 100
2 76 53 100
3 76 52 100
4 76 52 100
5 76 52 99
6 76 51 100
7 76 52 99
8 76 52 100
9 76 153 148
10 76 155 148
11 76 153 149
12 76 154 149
13 76 154 148
14 76 153 148
15 76 37 53
16 76 37 54
17 76 37 53
18 76 37 54
19 76 38 54
0 77 51 100
1 77 50 100
2 77 52 99
3 77 51 100
4 77 51 99
5 77 52 99
6 77 51 99
7 77 51 99
8 77 51 100
9 77 153 147
10 77 154 148
11 77 153 149
12 77 154 148
13 77 153 148
14 77 153 147
15 77 37 53
16 77 37 55
17 77 37 54
18 77 37 54
19 77 38 55
0 78 50 100
1 78 49 99
2 78 52 99
3 78 50 99
4 78 51 99
5 78 51 98
6 78 50 99
7 78 51 98
8 78 51 99
9 78 152 147
10 78 154 147
11 78 153 148
12 78 154 148
13 78 153 147
14 78 152 147
15 78 37 54
16 78 37 56
17 78 37 55
18 78 37 55
19 78 38 56
0 79 49 99
1 79 49 98
2 79 51 98
3 79 50 99
4 79 50 98
5 79 50 98
6 79 50 98
7 79 50 98
8 79 50 99
9 79 152 146
10 79 154 147
11 79 152 148
12 79 153 147
13 79 153 147
14 79 152 146
15 79 37 55
16 79 37 56
17 79 37 56
18 79 37 56
19 79 37 57
0 80 49 98
1 80 48 98
2 80 50 97
3 80 49 98
4 80 50 98
5 80 50 97
6 80 49 98
7 80 50 97
8 80 49 98
9 80 152 146
10 80 154 146
11 80 152 147
12 80 153 147
13 80 152 146
14 80 152 146
15 80 37 56
16 80 37 57
17 80 37 56
18 80 37 57
19 80 37 57
0 81 48 98
1 81 47 97
2 81 50 97
3 81 49 97
4 81 49 97
5 81 49 96
6 81 48 97
7 81 49 96
8 81 49 98
9 81 152 145
10 81 153 146
11 81 152 147
12 81 153 146
13 81 152 146
14 81 151 145
15 81 37 56
16 81 37 58
17 81 37 57
18 81 37 57
19 81 37 58
0 82 47 97
1 82 47 97
2 82 49 96
3 82 48 97
4 82 48 97
5 82 49 96
6 82 48 96
7 82 48 96
8 82 48 97
9 82 151 145
10 82 153 145
11 82 151 146
12 82 152 146
13 82 152 145
14 82 151 144
15 82 37 57
16 82 37 59
17 82 37 58
18 82 37 58
19 82 37 59
0 83 47 97
1 83 46 96
2 83 49 96
3 83 47 96
4 83 48 96
5 83 48 95
6 83 47 96
7 83 48 95
8 83 48 96
9 83 151 144
10 83 153 144
11 83 151 145
12 83 152 145
13 83 152 145
14 83 151 144
15 83 37 58
16 83 37 59
17 83 37 58
18 83 37 59
19 83 37 59
0 84 46 96
1 84 45 96
2 84 48 95
3 84 47 96
4 84 47 95
5 84 47 95
6 84 47 95
7 84 47 95
8 84 47 96
9 84 151 143
10 84 152 144
11 84 151 145
12 84 152 145
13 84 151 144
14 84 150 143
15 84 37 58
16 84 37 60
17 84 36 59
18 84 37 60
19 84 37 60
0 85 46 96
1 85 45 95
2 85 47 95
3 85 46 95
4 85 47 95
5 85 47 94
6 85 46 95
7 85 47 94
8 85 46 95
9 85 150 143
10 85 152 143
11 85 151 144
12 85 152 144
13 85 151 144
14 85 150 143
15 85 36 59
16 85 37 61
17 85 36 60
18 85 37 60
19 85 37 61
0 86 45 95
1 86 44 95
2 86 47 94
3 86 46 95
4 86 46 94
5 86 46 94
6 86 45 94
7 86 46 94
8 86 46 95
9 86 150 142
10 86 152 143
11 86 150 144
12 86 151 144
13 86 151 143
14 86 150 142
15 86 36 60
16 86 36 62
17 86 36 61
18 86 37 61
19 86 37 62
0 87 44 94
1 87 44 94
2 87 46 94
3 87 45 94
4 87 45 94
5 87 46 93
6 87 45 94
7 87 45 93
8 87 45 94
9 87 150 142
10 87 152 142
11 87 150 143
12 87 151 143
13 87 150 143
14 87 150 142
15 87 36 60
16 87 36 62
17 87 36 61
18 87 37 62
19 87 37 62
0 88 44 94
1 88 43 93
2 88 46 93
3 88 44 93
4 88 45 93
5 88 45 92
6 88 44 93
7 88 45 92
8 88 45 94
9 88 149 141
10 88 151 142
11 88 150 143
12 88 151 142
13 88 150 142
14 88 149 141
15 88 36 61
16 88 36 63
17 88 36 62
18 88 37 63
19 88 37 63
0 89 43 93
1 89 42 93
2 89 45 93
3 89 44 93
4 89 44 93
5 89 44 92
6 89 44 92
7 89 44 92
8 89 44 93
9 89 149 141
10 89 151 141
11 89 149 142
12 89 150 142
13 89 150 141
14 89 149 141
15 89 36 62
16 89 36 64
17 89 36 63
18 89 37 63
19 89 37 64
0 90 42 93
1 90 42 92
2 90 44 92
3 90 43 92
4 90 44 92
5 90 44 91
6 90 43 92
7 90 44 91
8 90 43 92
9 90 149 140
10 90 151 141
11 90 149 142
12 90 150 141
13 90 149 141
14 90 149 140
15 90 36 63
16 90 36 64
17 90 36 63
18 90 37 64
19 90 36 64
0 91 42 92
1 91 41 92
2 91 44 91
3 91 43 92
4 91 43 91
5 91 43 91
6 91 42 91
7 91 43 91
8 91 43 92
9 91 149 140
10 91 150 140
11 91 149 141
12 91 150 141
13 91 149 140
14 91 148 140
15 91 36 63
16 91 36 65
17 91 36 64
18 91 36 65
19 91 36 65
0 92 41 92
1 92 40 91
2 92 43 91
3 92 42 91
4 92 42 91
5 92 42 90
6 92 42 91
7 92 42 90
8 92 42 91
9 92 148 139
10 92 150 140
11 92 148 141
12 92 149 140
13 92 149 140
14 92 148 139
15 92 36 64
16 92 36 66
17 92 36 65
18 92 36 65
19 92 36 66
0 93 41 91
1 93 40 91
2 93 42 90
3 93 41 91
4 93 42 90
5 93 42 90
6 93 41 90
7 93 42 90
8 93 42 91
9 93 148 139
10 93 150 139
11 93 148 140
12 93 149 140
13 93 149 139
14 93 148 139
15 93 36 65
16 93 36 67
17 93 36 66
18 93 36 66
19 93 36 66
0 94 40 91
1 94 39 90
2 94 42 90
3 94 41 90
4 94 41 90
5 94 41 89
6 94 41 89
7 94 41 89
8 94 41 90
9 94 148 138
10 94 149 138
11 94 148 139
12 94 149 139
13 94 148 139
14 94 147 138
15 94 36 65
16 94 36 67
17 94 36 66
18 94 36 67
19 94 36 67
0 95 39 90
1 95 39 89
2 95 41 89
3 95 40 89
4 95 41 89
5 95 41 88
6 95 40 89
7 95 40 89
8 95 40 89
9 95 147 138
10 95 149 138
11 95 148 139
12 95 148 139
13 95 148 138
14 95 147 138
15 95 36 66
16 95 36 68
17 95 35 67
18 95 36 68
19 95 36 68
0 96 39 89
1 96 38 89
2 96 41 89
3 96 40 89
4 96 40 89
5 96 40 88
6 96 39 88
7 96 40 88
8 96 40 89
9 96 147 137
10 96 149 137
11 96 147 138
12 96 148 138
13 96 148 138
14 96 147 137
15 96 36 67
16 96 36 69
17 96 35 68
18 96 36 68
19 96 36 69
0 97 38 89
1 97 37 88
2 97 40 88
3 97 39 88
4 97 39 88
5 97 39 87
6 97 39 88
7 97 39 87
8 97 39 88
9 97 147 137
10 97 149 137
11 97 147 138
12 97 148 138
13 97 147 137
14 97 146 136
15 97 35 68
16 97 36 70
17 97 35 68
18 97 36 69
19 97 36 69
